,ID,text,labels
4113,1326624982978473988t, Check out the shite that's in moderna's vaccine ... Modified RNA Nanotechnology Luciferease,conspiracy ingredients
7616,1292809665999302661t," ❤ ️ Nothing is more powerful than an idea whose time has come . Sweden defeated Covid by using natural medicine : Adaptive & Innate Immunity . Take vitamin C hourly , Sauna , zinc . Schools & jobs OPEN . Proving vaccines are unnecessary .",unnecessary
967,1346337425065467906t, What about this Scott ? How much money are you making with Pfizer vaccine ? ,pharma
6714,1285385073525743622t,Coronavirus vaccine trial at Oxford University shows ' robust ' immune system response  #FoxNews this is the one with the chip people ... designed to give ' robust ' immune system responses ... I would not take it LMAO ! ! !,rushed
5321,1283735207363801089t," Polio and Covid - 19 are different diseases . I don ’ t trust a vaccine that is being rushed through testing and for a coronavirus which scientists have never been able to come up with a vaccine for before . Let's be honest , very few people are washing their masks .",rushed
5910,1430335890107162624t,Civil Liberties Group : Approval of Pfizer Covid Vaccine ‘ Irresponsible and Deadly ’  via EpochTimesUSNews ,side-effect
5409,1337231276244230145t,"There is a simple solution to this : DON'T GET A #COVID19 VACCINE EVER , NO MATTER WHAT . Coronavirus Australia : UQ COVID vaccine deal cancelled after HIV false positive results in participants ",side-effect
2363,1302750214357266432t, I am horribly concerned releasing a vaccine before it ’ s ready . What is the medical impact of a vaccine that is not proven . Could COVID - 19 spread faster with a vaccine that is not fully tested and proven ? your thoughts ?,rushed
3854,1363140300600971266t,    Long covid is post viral fatigue rebadged Wrong . There ARE EFFECTIVE drugs that are cheap with little / no side effects . These were deliberately suppressed in order to push the vaccine . Emergency status cannot be granted if effective treatment exists . These were surpressed,mandatory
1537,1375550703050035205t,This is why I won ’ t be taking the vaccine fuck the elderly they racist 😂 ,none
7766,1293200657827205121t, Both Putin and Trump will gladly play Russian Roulette with our bodies to advance their authoritarianism . The level to which they diminish Science is the level of responsibility you can expect from their rush to power via inadequately - tested vaccines .,rushed
1828,1332535242423488513t," There is a long history of pharmaceutical companies trying out not - yet - ready products first in 2nd & 3rd world countries . Pfizer's vaccine has not yet been peer reviewed . If you are a real MD , you know that . Stop playing politics with people's lives . #cdnpoli #COVID19 #vaccine",political rushed
7910,1372328238412820483t,"Pharmaceutical Giant Moderna Begins Giving COVID - 19 Vaccines to Six - Month - Old Babies - Big League Politics : Big League Politics  I AM GOING TO LOSE MY MIND , WHAT KIND OF MOTHER DOES THIS ? WHEN WE KNOW THAT WE DON'T KNOW !",political
5438,1357354024383754242t,"Okay , I don ’ t want to piss anyone off , but hear me out . I don ’ t know if any of the people that have gotten the COVID Vaccine , but have y ’ all seen the movie I Am Legend ? That shit is based in the year 2021 and the world went to shit because of a failed vaccine . Just saying 🤷 🏻 ‍ ♂ ️ ",conspiracy
3730,1327388374836129793t,    Pfizer is not part of that . Operation Warp Speed was to Rush unsafe Vaccines out by Election Day by bypassing Trials & safety Protocal . THAT NEVER HAPPENED . It's Over . TRUMP did Not create Vaccines or have anything to do w / the Reason why we're getting Vaccines eventually .,rushed
8882,1347135874241159168t,"    Congress refuses to grant businesses & corps immunity from liability for covid to keep the econ going , allow healthy to work . But they are quick to make a rushed vax w many serious side effects , including death - liability free . Why is that ?",rushed side-effect
2407,1298281025835896834t,"Successful CV19 drug , Ivermectin is out of Patent Hence the push for a vaccine , which will hold a Patent .. Its all about the money ... flamin psychopaths ! ! !",mandatory
5840,1398370999045869574t,Lisa Shaw : Radio presenter died ' after suffering blood clots following Oxford / AstraZeneca COVID vaccine ' - family says ,side-effect
1459,1374137332086009857t, You &  now trying 2 put #restrictions on those WHO are #hesitant 2 take the VACCINE ; yet Colorless Ppl at the #FRONT of LINE . How many #LIES are you &  going 2 #tell ?  #WHY Is COOK COUNTY LAST ON THE LIST 4 VACCINE ? You are a #dirty lowdown BISH .,mandatory
5404,1329855410308665345t,  No one should take the Covid vaccine because it would be unfair to all those who have died from Covid .,none
7664,1394640249511366657t,Sweden Records More Than 30K Cases Of Side Effects Tied To COVID Jabs | ZeroHedge AstraZeneca was responsible for 2 / 3rds of these complaints ... ,side-effect
7692,1404310344059658242t,Italy has banned the AstraZeneca vaccine in under - 60s after the death of an 18 - year - old . Thanks    ,side-effect
6265,1327363662986809351t,Because of political reasons NY doesn't trust the vaccine . Well ... We don't either ... Not yours anyway ... Pfizer's vaccine . Maybe .. but that's not your vaccine You orange Cheeto M'Fer ,ineffective
7116,1336737760166744067t,"  BUT we DO have SOME data on immediate / short - term effects , incl a # of moderate to serious POTENTIALLY "" adverse events "" that , if translated to the # ' s involved in MASS vaccination would result in MILLIONS of ppl suffering worse effects from the vaccine than they would from COVID .",side-effect
3325,1329930987938181120t," so you rush to make a Covid vaccine , but no rush on cancer cures ? Assholes ! ! !",rushed
6235,1347504738233888772t," Nop , I Just did say that several imams decleared the BionTech / Pfizer vaccine Haram as it uses gelatin as stabelizer as moat vaccines do .",ingredients religious
9052,1326882248608636928t,  Yup and those that have the vaccine must sign that they forego any treatment for anything arising from it ... not like Pfizer have a history of it or anything ,mandatory
4804,1328039861807239168t,"Here we go : Hyperbolic press release Pfizer vax 90 % woo hoo etc . CEO quickly cashes out 62 % stock , millions profit . Now the obligatory drip drip of truth bombs with many more to come . How that 90 % became 50 % overnight .  ",pharma
6372,1349093929065582599t,"#InformedConsent 💥 💥 💥 critical ! ! ! 💥 💥 💥 Doctor told me 5vaccines at once “ totally safe ” 4my baby . Wasn ’ t safe ! 5 adverse reactions out of a million ? ? How dumb do they think we R ? I #Is your Covid vaccine site prepared for rare , life - threatening reactions ",side-effect
3004,1332297060482232320t,I ’ m not going to take the vaccine ever BUT if I WAS going to take it I ’ d have no doubt which one I ’ d go for - the Russian one because it has the best name : SPUTNIK FIVE x 🇷 🇺 ,none
7159,1338193837240573952t,"   Boris is a GLOBALIST buffoon & fake conservative leading a government of GLOBALISTS , skilled nation destroyers in record time All engaged in this sinister new world order being imposed using covid fear ; A virus with less than 1 % mortality rate & an excuse to make vaccine mandatory",political unnecessary
5410,1343292480712634368t," Dr . Wakefield warns : "" This is not a Vax , it is irreversible genetic modification ”  ... #CovidVaccine",conspiracy side-effect
4944,1326130994085318656t,"  And still do . I don ’ t trust Pfizer , or their claims about efficacy !",ineffective pharma
5794,1446185706808922113t,Studies confirm waning immunity from Pfizer's Covid - 19 vaccine - and next year we will likely be discussing a 4th shot . I wonder when politicians is finally facing the reality and will consider the alternatives we already have .  ⁦  ⁩,side-effect
3774,1374834642843488261t," Boris is a liar and has sold out . The vaccine was never our ticket to freedom , that was a lie too . #ItsAboutControl",political
5827,1327380607593185281t, Pfizer hasn ’ t finished its trials ... WHOS VACCINE WILL THEY BE USING ? ? 🧐,rushed
4682,1364843348138237952t,"#Coronavirus Dad - of - four , 48 , died of Covid after getting first dose of Pfizer vaccine 2 days before he was diagnosed - The Sun ",side-effect
7254,1341676570893815811t,"Not knowing the Biontech Biontech vaccine ( which she called a virus ) doesnt prevent you catching or spreading this virus , well done professor",ineffective
7134,1280491532437446657t,"If #Novavax has been awarded 1.6 billion , #makethevaccinefree . Everyone together , hold the government and big pharma accountable . ✊ 🏻 ✊ 🏿 ✊ 🏽 ✊ 🏾 Stop letting them rob us , when it ’ s their fault for managing this outbreak terribly , killing small businesses , and our livelihoods .",pharma political
3281,1259062762426286084t,"COVID - 19 : The Spearpoint for Rolling Out a “ New Era ” of High - Risk , Genetically Engineered Vaccines • Children's Health Defense ",side-effect
97,1336626615200215040t," ... and "" Pfizer said the vaccine was "" well tolerated "" during the trials with "" no serious safety concerns "" . ! ! but confirmed 2 deaths ... ",side-effect
7396,1321334951527112704t,"    I honestly didn't know there was such a thing as a flu vaccine until I visited the US and saw flu shots being advertised everywhere . I was told that there is no cure for flu , and that you'd have to fight it off yourself . Take medications where necessary to help ( for fever , etc ) .",unnecessary
5119,1385768249753808899t,buff_ly : ' US investigates death of woman who received Johnson & Johnson vaccine ' ,side-effect
8128,1381978270476988422t,"The reduction in hospitalisations , deaths and infections is due to the achievement of #HerdImmunity and the fact that the now ENDEMIC SARS - CoV - 2 virus is SEASONAL . Johnson is a lying fascist git who suckered you into getting ' vaccinated ' , who WILL lockdown again in Autumn .",pharma
1140,1333981807096651776t,"It ’ s been about 40 years of Research ... No Vaccine for HIV About 100 years of Research ... No Vaccine for Cancer Research on top of Research ... No Vaccine for a common Cold 🚨 And now you telling me , in less than a year they got a Vaccine for COVID - 19 🤔",rushed
6693,1299707889657892864t,"This is long . But full of truth , I started and thought this is boring as shit . Then everything started to make sense . Who push vaccine's and why ? We already know .",mandatory
3251,1374651889288146944t,"  This is utterly terrifying , children ’ s health put at risk by an un - trialled vaccine , where scientists won ’ t know the outcome for another 3 years ! Children have no say , they are at the mercy of their parents Covid fears . I feel this is like Germany in the late 1930 ’ s .",rushed
2369,1411774896343027719t,"We don't know how much the vaccines work . We do know that  is only 60 % effective in preventing #DeltaVariant infections , and we know people die . The unknowns are if infections of the vaccinated lead to #LongCovid or transmission .   ",ineffective
351,1335534342613962752t,In that case vaccine is not needed at all . Me and few of my relatives were infected with covid and cured in less than 14 days with regular vitamin tablets and healthy food .,unnecessary
9022,1328827264021254147t, Reading some of the information about side effects and what the vaccine could do to the immune system I think I will pass on having the #CovidVaccine as well .,side-effect
8172,1377390236221640705t,""" Astra Zeneca vaccine is bad because 1 in a million chance of blood clots . There are hundreds of cases in Europe . "" But tell me again why we shouldn't do lockdowns for a virus that is "" 99.9 % survivable "" ?",side-effect
4270,1300723618213576712t,"Oxford University's COVID - 19 vaccine might be dividing Christians , but many resist the ' anti - vaxxer ' label  If you want a reason to be against vaccines - how about they kill billions of little virus lives . Every life is sacred .",religious
1895,1280489305534758914t, Yeah I don't think so ...  following the gates Foundation ..,none
407,1376944397296803851t," The real question about AstraZeneca and vaccines is : If the AstraZeneca thrombosis side effect is « extremely rare » , and , is not recommended for age groups under 55 , its therefore , the COVID risks for under 55 is even much lower ! Thus , why vaccinate people under 55 ? !",side-effect
1011,1251916545883869186t,"  They'll never ' fess up to exagerrating influenza deaths because 1 ) they'd lose what little credibility they still have and 2 ) they want the flu gravy train to continue when we get back to normal , with 3 ) likely with a mandatory corona / influenza vaccine , annually , with thimerosol",mandatory pharma
6300,1376135683400687618t,"3 / horse "" AstraZeneca , not so much for the reduced effectiveness of the vaccine , if compared to others ( this is an incontrovertible fact , the numbers never lie ) , but how much and above all for the dishonest behavior of the company in the distribution of the vaccine : contracts are",ineffective pharma
1314,1378509049516466176t, That's what they want ... It's about control . The vaccine wasn't created for Covid - 19 . Covid - 19 was created for the vaccine . #Fact ,ineffective
7097,1338128429435084800t, Didn't a couple of testers of Pfizer COVID vaccine just develop bell's palsy ?,side-effect
3795,1378133448691306499t,"#VAERS 82 y . o . ♀ ️ #Oregon unresponsive at vaccine site after #Pfizervaccine , later died #Hypoxia "" Acute - on - chronic hypoxemic / hypercarbic respiratoryfailure ... Acute combined metabolic and toxic encephalopathy ... Hyperkalemia . ... Cardiogenic shock . "" ",side-effect
5073,1388539744007573506t,CDC : Fainting After Johnson & Johnson COVID Vaccine Is 164 Times More Common Than After Flu Vaccine  via Western Journal ,ineffective
400,1319306805621633026t,"Btw that free vaccine may end up being "" cow's u * * ne "" . Be careful before you take it .",ingredients
1181,1338450827560833025t,Singapore vaccine will be free for all adult citizens and long term residents .. Good . Recommended but not Mandatory .. Fine PM to take vaccine first group to prove safety .. OK . First lot to get #PfizerVaccine .. dyatt tere ki ,mandatory
147,1355628700520210433t,"  And I ’ m sorry I hurt your feelings that you had to insult me , but the vaccine isn ’ t going to save you . Lol . They don ’ t even know how long the vaccine will keep one “ safe ”",ineffective
8434,1359728758752649216t,"The covid vaccine is created and not gone through all the testing BUT THE GOV wants you to get it . People do your HOMEWORK , THIS IS BIO , its not like a FLU SHOT ~ It goes into your DNA . Look up MRNA . If something happens its on you ! scary tactic & lemming believe everything heard",rushed side-effect
7228,1408842665576251398t,"Will the UK people be played for fools and allow Johnson gov to continue Lockdowns and severe vaccine reactions to continue , ivermectin and complete scientific public debate must come to the front to end the pandemic . Vaccines do not work",ineffective side-effect
5191,1275555972241473536t,Reading they could have a covid vaccine ready by EOY . You ’ re trippen if you think I ’ m gonna let them inject me with some fast track vaccine they had to make from scratch .,rushed
8440,1251000898890981381t,   Don ’ t get the vaccine when it ’ s available . Play Russian Roulette .,none
8702,1377394549807403011t,"Naa , they just changed their minds ... saying “ we ’ re vaccinated “ is a nice way of saying ‘ fuck off ’ 😂",none
2265,1421761789579173890t,"Driving Viral Evolution to further escape vaccines ! You didn't listen to  before perhaps you'll listen now . "" The unnecessary vaccination of #Children could retard the human evolutionary process "" #Epidemiology  👇 ",side-effect unnecessary
7688,1405563885982154753t,"In India "" extraordinary circumstances of the pandemic "" , started when we started using AstraZeneca Name one approved vaccine pre - 2020 with this kind of severe adverse events being recorded in different countries in healthy young people at literally no risk ",side-effect
3533,1376585392934293504t,If the vaccine kills people the healthcare providers are still gonna be like “ yeah he had organ failure from unknown causes . Not sure what happened there .. probably wasn ’ t the vaccine tho .. ” ,side-effect
2590,1364608038515081218t,"  Yup . We already have "" brown shirts "" ratting people out . Soon government will be rounding up people who refuse to take the vaccine and put them in concentration camps . SENSORED : please replace concentration camps with governemtbsanctions quarantine centers",mandatory
8188,1364355314628386817t,"  Private companies are not above the law . Discrimination on the basis of taking a vaccine , let alone an insufficiently tested one , is a breach of international human rights law . Stop channeling your inner nazi . A person without symptoms is not a sick person .",pharma rushed
5521,1338870706046521344t," That's all fakery .. RNA vaccines the ones supplied by Pfizer are stored at - 71 deg . and get unstable if not defrosted properly , these guys think they can store it at 2 deg . That too a RNA vaccine , do they even know it modifies DNA and no rollback is possible ?",side-effect
1289,1375491316486975491t," I ’ m not even against the vaccine , but this is crazy . No one knows if there are any long - term impacts from it and this age group has almost no risk from Covid .",ineffective
3077,1428559864805040134t,Man double vaccinated with Pfizer is now riddled with medical issues : “ I can barely function . ” He urges the unvaccinated to stand their ground & NOT get the jab . ,side-effect
8044,1360718996325228550t," Covid . Seriously . I think this is johnsons plan . Incubate mutation , develop vaccine , export virus , export vaccine . Can't deny the business model has some elegance .",conspiracy pharma
3924,1268246458114936833t,"  It takes tens of years to develop a safe vaccine . During 20 years no vaccine against Corona has been successful . TRUSTING BILL GATES , FAUCY , CDC and MSM may turn out being deadly ! ",ineffective pharma rushed
3110,1293180163379867648t,"A Russian vaccine has not gone through any phase three trials , which are lengthy and involve thousands of participants for testing . Experts caution that introducing a vaccine to the population without widespread testing could have serious negative consequences , including ...",country rushed side-effect
5304,1273523606807429120t,"Why is Moderna Inc . being awarded $ 483 million to develop a "" GENE EDITING "" vaccine ? Would you give this vaccine to your kids ? PLEASE - PLEASE - PLEASE give us "" Medical Freedom "" in your 2020 platform .      ",mandatory
6411,1340091537661677570t,"We used to understand that these types of chemicals were toxic ... RFK , Jr . Warned FDA Three Months Ago About Ingredient in Pfizer COVID Vaccine That Likely Caused Life - Threatening Reaction in Two UK Healthcare Workers ",side-effect
2795,1328884588467335170t,"   With a PCR test that ’ s not fit for purpose and so many false positives 🙄 the virus has gone in March - April check out professor Mike yeadon ex CEO at Pfizer for 17 years , I believe this man more than any government con men only interested in lining there pockets",conspiracy
8348,1277274162336280577t,  Hey let's call the vaccine Russian Roulette ! That's fitting !,none
7504,1323339001596706816t,A vaccine that is unknown and may well kill many times more people through side effects than who die through covid I would never ever consider having a vaccine until it has been in circulation for 5 years and all side effects are known,rushed side-effect
9285,1334874389033181186t,  I have zero trust in this government or the so called opposition party due to the endless lies they have told . I have my doubts about the UK Regulator . They may have been leaned on politically . My suspicions will be confirmed if the AstraZeneca vaccine is also cleared for use .,political
2060,1353035302084829184t,People have been dying from the covid vaccine but people are still getting vaccinated because “ they want things to go back to normal and it ’ s the only way ” a shit show 😅,ineffective
9229,1436815018360643584t,"Boys more at risk from Pfizer jab side - effect than Covid , suggests study 🦠 💉 Interesting if true . ",side-effect
119,1363061119657668609t,Covid Vax Deaths - 46 die in Spanish nursing home after receiving covid vaccine Health authorities have reportedly halted the administering of the second shot of Pfizer ’ s vaccine LifeSiteNews has been permanently banned on Youbube . ,side-effect
7000,1349847990396215296t," Namaste , the unroll you asked for : PFIZER vaccine . When there is risk , there should always be a choice , with no coercion 👊 FROM THE CDC ; 3150 people …  Have a good day . 🤖",mandatory
8836,1334640574029324288t,"Fall 2021 : Somehow , the latest COVID vaccine has caused the zombie apocalypse . Terror reigns in the streets ! Cancers : ",conspiracy side-effect
5403,1377096831365079058t," I told  that I am not taking a vaccine . I am not kidding , either .",none
1098,1395451938842554369t,"  Yet the Indian variant is killing people in the USA who have been vaccinated with Pfizer - . Your idea of success is , if one Atom bombs explodes and 50 don't that is success 300 cardiac deaths from vaccine - in 3 cases they were as young as age 12 . Pfizer Deaths maybe over 80000",side-effect
8384,1353626304659267585t," The vaccine isn't meant to end the pandemic , they don't want it to end . Covid will have more variants than Lynx deodorant by the time theyre finished .",conspiracy
924,1377783449575071744t,  your vaccine passport and COVID testing agenda IS a devilish deed ! ,religious
6539,1365791081024077824t," I ’ m not spreading lies . What process isn ’ t reversible ? Im already aware the vaccine full stop isn ’ t reversible . If it reacts badly in the human body , it ’ s life altering . Is that what you ’ re referring to ?",side-effect
6112,1336713199803133953t,Danger : Warning over Pfizer vaccine roll - out as two NHS staff suffer ' anaphylactoid reaction ' : Regulators urge people with history of ' significant ' allergies NOT to have injection - just 24 hours after Britain's mass inoculation kicked off ,side-effect
1475,1389222390870249473t, Imagine the dilemma of being Pfizer : - need big disease scare to sell annual vaccines with Sisyphean immunity - wait not too much scare so they don ’ t aim for zero covid,side-effect
3164,1339942611696705536t,"Moderna is a Bill Gates funded "" baby "" and recalling his statements of reducing the world's population by 10 - 15 % - it maybe best to avoid this killer .",side-effect
9083,1280532929790259208t,"And taxpayers just gave $ 1.6 billion to Novavax , a company that has brought nothing to market , the LARGEST covid vaccine contract . And best believe they will still charge for it .",pharma
4520,1354155004798631937t,   If they're so safe then why do the pharmaceutical companies have measures in place that protects them from being sued in the event the vaccine doesn't work as promised . It seems that United is setting themselves up for potential employee lawsuits in the future . Not smart .,ineffective
2874,1334474301546835968t,  I think your standpoint is spot on . There are plenty of concerns from doctors & medical professionals about the way this vaccine has been rushed through . This is from the BMJ : ' Will covid - 19 vaccines save lives ? Current trials aren ’ t designed to tell us . ' ,rushed
5129,1350342353723133952t,Norway probes 23 elderly patients ’ death after Pfizer vaccination #Norway #Pfizer #PfizerBioNTech ,side-effect
3403,1292484775895355392t,"   Regarding Covid 19 existing , yes there's a debate on that too since it's never been properly isolated or purified to fulfill the Koch's Postulates , it's therefore impossible to reliably test for Covid 19 or produce a vaccine , so the big question is what is the vaccine really for ?",ineffective
675,1279036187144060930t," There is REAL evidence that virus is weakening around the world . More scientists are now saying this . If Covid 19 "" disappears "" ( like SARS did ) Trump will win and we will deserve it . NO ONE BELIEVES WE ARE GETTING A VACCINE . We may not need one . Journalism is dead .",unnecessary
3142,1374066611938729984t," Statistically birth control pills are more dangerous than the vaccine ( blood clots ) . But that ’ s a woman ’ s problem , right ? So no one pays attention .",side-effect
448,1325892436678352897t, Pfizer brings out a covid vaccine just after a presidential election . How convenient .,political
7756,1273020711360217090t,    No I got all my vaccines and so did my children . For vaccines that work . The flu vaccine or the Covid no thank you . Though it is your choice . Go for it . Flu vaccines don ’ t work or you wouldn ’ t need a new one every year and yet still kills thousands and thousands a year .,ineffective
2881,1407591404725997568t,Two vexing vaccination problems : how many breakthrough cases with Sinovac's Covid - 19 vaccine and how much does it slow transmission . No studies say whether high cases in countries with high vaccination rates are due to vaccine or behavior . Early signs bad . ,ineffective
1420,1288154797678501891t,"  As long as trump's there no one's gonna trust anything that comes out . More than half the country , including myself won't take a damn thing nor trust a word that comes out under this admin . I'm betting right now that's going to be the October surprise , a half baked vaccine ! #GOTV ",political rushed
1603,1365227438163247104t,  It ’ s hilarious isn ’ t it ... they actually think this is the way ‘ out ’ it ’ s the start ! I ’ ve never been called an anti vaxxer because I ’ ve never had a flu jab,unnecessary
2616,1432306086040596484t,2 men die in Japan after receiving Moderna COVID vaccine #moderna #modernanews #covid19 #coronavirus #coronavirusvaccine #takedapharma ,side-effect
7294,1287961513756680192t, Nahhh we don ’ t want to be your damn guinea pigs . Let the people who made the vaccine and their ppl get priority . We don ’ t want it . We haven ’ t forgotten the Spanish flu nor did we forget Modernas report on how 80 freaking % has systemic adverse effects . We good . Enjoy it tho,rushed side-effect
7556,1393865837837094913t,"   Nope . 10 % of all vaccine breakthrough cases of COVID - 19 are severe enough to end in hospitalisation or death . Vaccines are not the full answer - - that goes double for the lower - efficacy vaxes like AstraZeneca & the Sino vaccines . The more unvaxed in a community , the more spread .",ineffective side-effect
589,1319004068283600898t,"~ These vaccine trials don't seem to be going very well . ~ Everyone rushing too be the 1st one with a proven vaccine and are really in it , to make billions of dollars while people still die being the Guinea pigs . It's a double edge sword of the waiting game , for something safe . ~",rushed
2812,1339647893272182792t,"  Our county point blank told us , we will NOT be receiving any vaccines in the near future . Pfizer hasn't sent any to us .",none
8868,1375734461803945993t,"First , there were concerns over whether the AstraZeneca vaccine was safe for all ages . Then , many countries chose to temporarily stop using it all - together . A survey of 7000 EU citizens shows more than half now believe the shot is unsafe . ",side-effect
3752,1314154104180994048t,Real science Real Drs Real News   Plandemic Covid = Certification of Vaccination Identification . Moderna = Modification of Endogenous RNA . You know it We know it . Governments all over the world are in on it . Scandalous Criminal Hoax,pharma political
8499,1344638006293102594t,"* * * They're Gonna Make Monkeys of Us All * * * The AstraZeneca - Oxford vaccine is a chimpanzee adenovirus - vectored vaccine . "" Preliminary animal studies do not indicate direct or indirect harmful effects with respect to fertility . "" But what about humans ? ",ingredients
9421,1326604451956862976t, I hear your dad our wonderful President get a vaccine through Pfizer . Is it true this vaccine has tracers in it . Check out the video below . Maybe the administration should address what many doctors are saying . ,conspiracy ingredients
4189,1262298810816106497t,"  Shame on u Mr minister , when a professor in Nigeria said he has a cure for covid - 19 n ur president could not approve it n u went on to buy Madagascar own . And now u talking of WHO vaccine , it is u n ur families that will take d vaccines .. there is no CoronaVirus in Nigeria",political
9403,1355280828356558851t,"  Your choice , go and get a Chinese vaccine . I will wait for vaccines which are approved by the EU . We will have enough by the summer . Let ’ s see how much the Chinese actually will deliver , how many people willing to accept it and if Orban can organize mass vaccination . I doubt it .",country
131,1346816399684079618t," Do you also make the Microsoft Windows start - up sound when you burp and the error sound when you fart , or is it just me ? Oh , and check out this weird scar I got after my infertility - inducing Pfizer mind - control vaccine ... ",side-effect
8706,1410964462656397319t,"Search Results from the #VAERS Database 18y ♀ ️ #Ohio #Moderna #Covidvaccine #Bloodclots #VaccineDeaths "" Diagnostic Lab Data : AUTOPSY 6 / 8/ 21 .. Write - up : DEATH FROM BLOOD CLOT "" ",side-effect
6840,1329085171312730115t," So , Four things to note here ; 1 ) Pfizer went from saying ( Oct . 27th ) they were no where near ready , to ( nov . 7th ) saying they had a vaccine . 2 ) A vaccine IS NOT a cure . 3 ) Dolly Parton is making a vaccine . Designer Vaccines now ? 4 ) This is all about cooperation's and money .",pharma rushed unnecessary
483,1263160075943723009t, So let us all understand .  ' s doctor prescribed hydroxychloroquine . He was following the advice of his doctor . It's been proven to save lives . We're concerned about people who are taking COVID vaccines without any thought at all and ZERO proof they work !,ineffective
4817,1355514933358723076t, Also we have seen that trial vaccine is not acceptable at all . Although it is having lots of side effects too,rushed side-effect
4356,1218024321010077696t,    Like I ’ ve said before vaccine ethics is an oxymoron .,none
5089,1334134843056087050t," Shock horror , who knew ! ? Personally I smell a political decision here as the Tories attempt to salvage their catastrophic handling of Covid by rushing us into an unfinished vaccine that is insufficiently tested to ensure its safety . Johnson is just hoping that only a few die",mandatory political rushed
8660,1444747510489272320t,"Well , not my problem , eh ? ! "" Pfizer booster shot : The third shot side effect that makes daily activities ' impossible ' "" ",side-effect
7401,1336680030772981763t," Pfizer waves it away as "" normal "" level , which is bs . Normal level in the vax group would be < 1 case , and even that is over statement , bc a lot of Bell's palsy occurs in pregnant women - excluded from the trial . ",side-effect
3076,1403329758692216835t," National Vaccine "" Covaxin "" with no phase 3 trial data or peer reviews or real time survey ; can't convince the world or India . Get it done .",rushed
5253,1286924376730791938t, I recall ScoMo saying at the start of the corona con that restrictions will be in place until at least October or until they come up with a vaccine . Already talking about a vaccine before we even knew a lot about covid or if we could find any treatments . All our pollies are fkd .,political
2209,1321737252431646720t, and yet the polls suggest the majority of the public support even greater restrictions and a national lockdown . They presumably think these things are temporary and are hoping to return to normal after taking a vaccine . Naive in the extreme !,political
6725,1344173565654929408t," THE CDC , DEMONSTRATING ITS DEEP CONCERN FOR PREGNANT WOMEN - "" While studies have not yet been done , experts believe mRNA vaccines like Covid - 19 vaccines are unlikely to pose a risk for pregnant people . "" - "" STUDIES HAVE NOT YET BEEN DONE "" - "" EXPERTS BELIEVE "" - "" UNLIKELY "" "" Science "" ? ? ",rushed side-effect
65,1377392417192599553t," I know someone who's step dad died after getting the vaccine . And nobody seems to care that it'll be long term effects with it . How you gonna get injected with something and you don't know what's in it . Also , it's experimental , it was made in 9 months compared to a usual 4 years .",rushed side-effect
2937,1444844635835314176t,"Suppose he did develop myocarditis as a result of a Covid infection months ago ( huh ? ) . Now imagine what would have happened to his heart if he then also got vaccinated , esp with Moderna . Seems like even if the insinuated story is correct , Archibald was right to decline the vax .",side-effect
7034,1300494973956169729t,Dear PM  Do you really believe a vaccine rushed into production is safe ? Do you think it is acceptable that manufacturers will be immune from liability if the vaccine causes harm ? How can a Prime Minister accept or agree to such potentially dangerous risks ? ,rushed side-effect
6407,1374807602564112389t,  I don't trust a thing the US Gov . is up to ( no good . ) In particular the cover up of this virus being man - made and is being used as a tool to diminish the population . I'm anticipating this virus and vaccine will impact folks of color the most . Gates and Fauci are up to no good ...,conspiracy pharma political
9140,1365283858871164930t,"  One dose does not mean you are vaccinated , Colin Horseman caught and died from Covid - 19 three weeks after receiving the first dose of the Pfizer vaccine . Stop talking about things you have no useful knowledge of , you've caused more than enough trouble with Brexit .",side-effect
9553,1337689775160045568t, As stated by Pfizer . Do you really expect them to admit a mistake when billions of dollars are at stake . Did you volunteer for the trial vaccine ? If not why not .,rushed
5233,1428031964381159424t,"You may not have any personal Rights Down Under , but if you must take the Johnson and Johnson "" one shot "" , no more needed - not an mRNA vaccine ",mandatory
4522,1376120995124285447t,"Number of people in ICU with covid fallen by 70 % .. scaremongering by mainstream media . Everyone needs to wake up and stop tolerating this shit . Next is vaccine passports . Conspiracy my arse , they ’ re controlling us and you ’ re stupid if you can ’ t see otherwise",conspiracy mandatory
4594,1301890678562197504t,"   Why are we so willing to be lab rats ? Why are we so ready to accept the Russian vaccine as safe when even the most optimistic projection is that the earliest we can have a vaccine is November ? What is this sudden show of affection of "" with love from Russia ? "" .",country rushed
2002,1383446084668649473t,There is no longer any doubt about it . The Oxford / AZ ' vaccine ' has killed dozens of healthy young women who were at near zero risk of death or serious disease from Covid . The other ' vaccines ' are killing people too . The mass vaccination campaign should be STOPPED NOW . > >,side-effect
8041,1376756729350926337t, Time to unfollow . Shame really . Enjoyed everything up until you stated on the vaccine bulllshit,none
4397,1317527524080029696t," Agreed . Almost every decision they make to fight covid , especially ones involving vaccines will be bad . We're in an era in which we have to take extra care of our children and our elderly .",ineffective
7709,1377275803977707525t,"     Total outrage guruji . I am against circumcision , infact even vaccination . So much so , I hate it when parents send their kids to school against their wishes . After all education has only ruined this country . Look at Kerala , ur state ...",mandatory
7573,1298130815679975424t,Religious leaders set to boycott Oxford University vaccine developed using aborted foetus | ABC News ,ingredients religious
